method,score,call_rate,detector_calls,detector_call_savings,split,subset,samples,tp,fp,tn,fn,accuracy,precision,recall_tpr,fpr,tnr,f1,balanced_accuracy,mcc,yes_rate
vanilla_base,prompt_token_pos,0.0,0,1.0,adversarial,negative,1500,0,220,1280,0,0.8533333333333334,0.0,0.0,0.14666666666666667,0.8533333333333334,0.0,0.4266666666666667,0.0,0.14666666666666667
vanilla_base,prompt_token_pos,0.0,0,1.0,adversarial,negative_related_present,1272,0,208,1064,0,0.8364779874213837,0.0,0.0,0.16352201257861634,0.8364779874213837,0.0,0.41823899371069184,0.0,0.16352201257861634
vanilla_base,prompt_token_pos,0.0,0,1.0,adversarial,negative_absent_plain,228,0,12,216,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.47368421052631576,0.0,0.05263157894736842
vanilla_base,prompt_token_pos,0.0,0,1.0,popular,all,3000,1220,116,1384,280,0.868,0.9131736526946108,0.8133333333333334,0.07733333333333334,0.9226666666666666,0.8603667136812412,0.868,0.7404388256548138,0.44533333333333336
vanilla_base,prompt_token_pos,0.0,0,1.0,popular,positive,1500,1220,0,0,280,0.8133333333333334,1.0,0.8133333333333334,0.0,0.0,0.8970588235294117,0.4066666666666667,0.0,0.8133333333333334
vanilla_base,prompt_token_pos,0.0,0,1.0,popular,negative,1500,0,116,1384,0,0.9226666666666666,0.0,0.0,0.07733333333333334,0.9226666666666666,0.0,0.4613333333333333,0.0,0.07733333333333334
vanilla_base,prompt_token_pos,0.0,0,1.0,popular,negative_related_present,980,0,98,882,0,0.9,0.0,0.0,0.1,0.9,0.0,0.45,0.0,0.1
vanilla_base,prompt_token_pos,0.0,0,1.0,popular,negative_absent_plain,520,0,18,502,0,0.9653846153846154,0.0,0.0,0.03461538461538462,0.9653846153846154,0.0,0.4826923076923077,0.0,0.03461538461538462
vanilla_base,prompt_token_pos,0.0,0,1.0,random,all,3000,1220,55,1445,280,0.8883333333333333,0.9568627450980393,0.8133333333333334,0.03666666666666667,0.9633333333333334,0.8792792792792793,0.8883333333333334,0.7855544321322164,0.425
vanilla_base,prompt_token_pos,0.0,0,1.0,random,positive,1500,1220,0,0,280,0.8133333333333334,1.0,0.8133333333333334,0.0,0.0,0.8970588235294117,0.4066666666666667,0.0,0.8133333333333334
vanilla_base,prompt_token_pos,0.0,0,1.0,random,negative,1500,0,55,1445,0,0.9633333333333334,0.0,0.0,0.03666666666666667,0.9633333333333334,0.0,0.4816666666666667,0.0,0.03666666666666667
vanilla_base,prompt_token_pos,0.0,0,1.0,random,negative_related_present,840,0,46,794,0,0.9452380952380952,0.0,0.0,0.05476190476190476,0.9452380952380952,0.0,0.4726190476190476,0.0,0.05476190476190476
vanilla_base,prompt_token_pos,0.0,0,1.0,random,negative_absent_plain,660,0,9,651,0,0.9863636363636363,0.0,0.0,0.013636363636363636,0.9863636363636363,0.0,0.49318181818181817,0.0,0.013636363636363636
vanilla_base,prompt_token_pos,0.0,0,1.0,macro,all,9000,3658,391,4109,842,0.863,0.9034329464065202,0.8128888888888889,0.08688888888888889,0.9131111111111111,0.855772604983039,0.863,0.729673851023138,0.4498888888888889
vanilla_base,prompt_token_pos,0.0,0,1.0,macro,positive,4500,3658,0,0,842,0.8128888888888889,1.0,0.8128888888888889,0.0,0.0,0.8967884285364061,0.40644444444444444,0.0,0.8128888888888889
vanilla_base,prompt_token_pos,0.0,0,1.0,macro,negative,4500,0,391,4109,0,0.9131111111111111,0.0,0.0,0.08688888888888889,0.9131111111111111,0.0,0.45655555555555555,0.0,0.08688888888888889
vanilla_base,prompt_token_pos,0.0,0,1.0,macro,negative_related_present,3092,0,352,2740,0,0.8861578266494179,0.0,0.0,0.11384217335058215,0.8861578266494179,0.0,0.44307891332470895,0.0,0.11384217335058215
vanilla_base,prompt_token_pos,0.0,0,1.0,macro,negative_absent_plain,1408,0,39,1369,0,0.9723011363636364,0.0,0.0,0.027698863636363636,0.9723011363636364,0.0,0.4861505681818182,0.0,0.027698863636363636
full_tdev,prompt_token_pos,1.0,9000,0.0,adversarial,all,3000,1209,139,1361,291,0.8566666666666667,0.8968842729970327,0.806,0.09266666666666666,0.9073333333333333,0.8490168539325843,0.8566666666666667,0.717024194183559,0.4493333333333333
full_tdev,prompt_token_pos,1.0,9000,0.0,adversarial,positive,1500,1209,0,0,291,0.806,1.0,0.806,0.0,0.0,0.8925802879291251,0.403,0.0,0.806
full_tdev,prompt_token_pos,1.0,9000,0.0,adversarial,negative,1500,0,139,1361,0,0.9073333333333333,0.0,0.0,0.09266666666666666,0.9073333333333333,0.0,0.45366666666666666,0.0,0.09266666666666666
full_tdev,prompt_token_pos,1.0,9000,0.0,adversarial,negative_related_present,1272,0,133,1139,0,0.8954402515723271,0.0,0.0,0.10455974842767296,0.8954402515723271,0.0,0.44772012578616355,0.0,0.10455974842767296
full_tdev,prompt_token_pos,1.0,9000,0.0,adversarial,negative_absent_plain,228,0,6,222,0,0.9736842105263158,0.0,0.0,0.02631578947368421,0.9736842105263158,0.0,0.4868421052631579,0.0,0.02631578947368421
full_tdev,prompt_token_pos,1.0,9000,0.0,popular,all,3000,1210,63,1437,290,0.8823333333333333,0.950510604870385,0.8066666666666666,0.042,0.958,0.8727010457987739,0.8823333333333333,0.7735761066657176,0.42433333333333334
full_tdev,prompt_token_pos,1.0,9000,0.0,popular,positive,1500,1210,0,0,290,0.8066666666666666,1.0,0.8066666666666666,0.0,0.0,0.8929889298892989,0.4033333333333333,0.0,0.8066666666666666
full_tdev,prompt_token_pos,1.0,9000,0.0,popular,negative,1500,0,63,1437,0,0.958,0.0,0.0,0.042,0.958,0.0,0.479,0.0,0.042
full_tdev,prompt_token_pos,1.0,9000,0.0,popular,negative_related_present,980,0,56,924,0,0.9428571428571428,0.0,0.0,0.05714285714285714,0.9428571428571428,0.0,0.4714285714285714,0.0,0.05714285714285714
full_tdev,prompt_token_pos,1.0,9000,0.0,popular,negative_absent_plain,520,0,7,513,0,0.9865384615384616,0.0,0.0,0.013461538461538462,0.9865384615384616,0.0,0.4932692307692308,0.0,0.013461538461538462
full_tdev,prompt_token_pos,1.0,9000,0.0,random,all,3000,1210,29,1471,290,0.8936666666666667,0.976594027441485,0.8066666666666666,0.019333333333333334,0.9806666666666667,0.8835341365461847,0.8936666666666666,0.7995296362896048,0.413
full_tdev,prompt_token_pos,1.0,9000,0.0,random,positive,1500,1210,0,0,290,0.8066666666666666,1.0,0.8066666666666666,0.0,0.0,0.8929889298892989,0.4033333333333333,0.0,0.8066666666666666
full_tdev,prompt_token_pos,1.0,9000,0.0,random,negative,1500,0,29,1471,0,0.9806666666666667,0.0,0.0,0.019333333333333334,0.9806666666666667,0.0,0.49033333333333334,0.0,0.019333333333333334
full_tdev,prompt_token_pos,1.0,9000,0.0,random,negative_related_present,840,0,25,815,0,0.9702380952380952,0.0,0.0,0.02976190476190476,0.9702380952380952,0.0,0.4851190476190476,0.0,0.02976190476190476
full_tdev,prompt_token_pos,1.0,9000,0.0,random,negative_absent_plain,660,0,4,656,0,0.9939393939393939,0.0,0.0,0.006060606060606061,0.9939393939393939,0.0,0.49696969696969695,0.0,0.006060606060606061
full_tdev,prompt_token_pos,1.0,9000,0.0,macro,all,9000,3629,231,4269,871,0.8775555555555555,0.9401554404145078,0.8064444444444444,0.051333333333333335,0.9486666666666667,0.8681818181818183,0.8775555555555555,0.7628658302177469,0.4288888888888889
full_tdev,prompt_token_pos,1.0,9000,0.0,macro,positive,4500,3629,0,0,871,0.8064444444444444,1.0,0.8064444444444444,0.0,0.0,0.8928527494156723,0.4032222222222222,0.0,0.8064444444444444
full_tdev,prompt_token_pos,1.0,9000,0.0,macro,negative,4500,0,231,4269,0,0.9486666666666667,0.0,0.0,0.051333333333333335,0.9486666666666667,0.0,0.47433333333333333,0.0,0.051333333333333335
full_tdev,prompt_token_pos,1.0,9000,0.0,macro,negative_related_present,3092,0,214,2878,0,0.9307891332470892,0.0,0.0,0.06921086675291074,0.9307891332470892,0.0,0.4653945666235446,0.0,0.06921086675291074
full_tdev,prompt_token_pos,1.0,9000,0.0,macro,negative_absent_plain,1408,0,17,1391,0,0.9879261363636364,0.0,0.0,0.012073863636363636,0.9879261363636364,0.0,0.4939630681818182,0.0,0.012073863636363636
all_selected,prompt_token_pos,0.1,900,0.9,adversarial,all,3000,1218,220,1280,282,0.8326666666666667,0.847009735744089,0.812,0.14666666666666667,0.8533333333333334,0.829135466303608,0.8326666666666667,0.6659024051264104,0.47933333333333333
all_selected,prompt_token_pos,0.1,900,0.9,adversarial,positive,1500,1218,0,0,282,0.812,1.0,0.812,0.0,0.0,0.8962472406181016,0.406,0.0,0.812
all_selected,prompt_token_pos,0.1,900,0.9,adversarial,negative,1500,0,220,1280,0,0.8533333333333334,0.0,0.0,0.14666666666666667,0.8533333333333334,0.0,0.4266666666666667,0.0,0.14666666666666667
all_selected,prompt_token_pos,0.1,900,0.9,adversarial,negative_related_present,1272,0,208,1064,0,0.8364779874213837,0.0,0.0,0.16352201257861634,0.8364779874213837,0.0,0.41823899371069184,0.0,0.16352201257861634
all_selected,prompt_token_pos,0.1,900,0.9,adversarial,negative_absent_plain,228,0,12,216,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.47368421052631576,0.0,0.05263157894736842
all_selected,prompt_token_pos,0.1,900,0.9,popular,all,3000,1220,113,1387,280,0.869,0.9152288072018004,0.8133333333333334,0.07533333333333334,0.9246666666666666,0.8612777973879279,0.869,0.7426167595446257,0.44433333333333336
all_selected,prompt_token_pos,0.1,900,0.9,popular,positive,1500,1220,0,0,280,0.8133333333333334,1.0,0.8133333333333334,0.0,0.0,0.8970588235294117,0.4066666666666667,0.0,0.8133333333333334
all_selected,prompt_token_pos,0.1,900,0.9,popular,negative,1500,0,113,1387,0,0.9246666666666666,0.0,0.0,0.07533333333333334,0.9246666666666666,0.0,0.4623333333333333,0.0,0.07533333333333334
all_selected,prompt_token_pos,0.1,900,0.9,popular,negative_related_present,980,0,96,884,0,0.9020408163265307,0.0,0.0,0.09795918367346938,0.9020408163265307,0.0,0.45102040816326533,0.0,0.09795918367346938
all_selected,prompt_token_pos,0.1,900,0.9,popular,negative_absent_plain,520,0,17,503,0,0.9673076923076923,0.0,0.0,0.032692307692307694,0.9673076923076923,0.0,0.48365384615384616,0.0,0.032692307692307694
all_selected,prompt_token_pos,0.1,900,0.9,random,all,3000,1218,50,1450,282,0.8893333333333333,0.9605678233438486,0.812,0.03333333333333333,0.9666666666666667,0.8800578034682082,0.8893333333333333,0.7881507118873372,0.4226666666666667
all_selected,prompt_token_pos,0.1,900,0.9,random,positive,1500,1218,0,0,282,0.812,1.0,0.812,0.0,0.0,0.8962472406181016,0.406,0.0,0.812
all_selected,prompt_token_pos,0.1,900,0.9,random,negative,1500,0,50,1450,0,0.9666666666666667,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.48333333333333334,0.0,0.03333333333333333
all_selected,prompt_token_pos,0.1,900,0.9,random,negative_related_present,840,0,42,798,0,0.95,0.0,0.0,0.05,0.95,0.0,0.475,0.0,0.05
all_selected,prompt_token_pos,0.1,900,0.9,random,negative_absent_plain,660,0,8,652,0,0.9878787878787879,0.0,0.0,0.012121212121212121,0.9878787878787879,0.0,0.49393939393939396,0.0,0.012121212121212121
all_selected,prompt_token_pos,0.1,900,0.9,macro,all,9000,3656,383,4117,844,0.8636666666666667,0.905174548155484,0.8124444444444444,0.08511111111111111,0.9148888888888889,0.8563063590584378,0.8636666666666666,0.7311802720595671,0.4487777777777778
all_selected,prompt_token_pos,0.1,900,0.9,macro,positive,4500,3656,0,0,844,0.8124444444444444,1.0,0.8124444444444444,0.0,0.0,0.8965179009318293,0.4062222222222222,0.0,0.8124444444444444
all_selected,prompt_token_pos,0.1,900,0.9,macro,negative,4500,0,383,4117,0,0.9148888888888889,0.0,0.0,0.08511111111111111,0.9148888888888889,0.0,0.45744444444444443,0.0,0.08511111111111111
all_selected,prompt_token_pos,0.1,900,0.9,macro,negative_related_present,3092,0,346,2746,0,0.8880983182406209,0.0,0.0,0.11190168175937905,0.8880983182406209,0.0,0.44404915912031045,0.0,0.11190168175937905
all_selected,prompt_token_pos,0.1,900,0.9,macro,negative_absent_plain,1408,0,37,1371,0,0.9737215909090909,0.0,0.0,0.026278409090909092,0.9737215909090909,0.0,0.48686079545454547,0.0,0.026278409090909092
base_yes_selected,prompt_token_pos,0.1,405,0.955,adversarial,all,3000,1217,219,1281,283,0.8326666666666667,0.8474930362116991,0.8113333333333334,0.146,0.854,0.8290190735694822,0.8326666666666667,0.665939762622363,0.4786666666666667
base_yes_selected,prompt_token_pos,0.1,405,0.955,adversarial,positive,1500,1217,0,0,283,0.8113333333333334,1.0,0.8113333333333334,0.0,0.0,0.8958410011041591,0.4056666666666667,0.0,0.8113333333333334
base_yes_selected,prompt_token_pos,0.1,405,0.955,adversarial,negative,1500,0,219,1281,0,0.854,0.0,0.0,0.146,0.854,0.0,0.427,0.0,0.146
base_yes_selected,prompt_token_pos,0.1,405,0.955,adversarial,negative_related_present,1272,0,207,1065,0,0.8372641509433962,0.0,0.0,0.16273584905660377,0.8372641509433962,0.0,0.4186320754716981,0.0,0.16273584905660377
base_yes_selected,prompt_token_pos,0.1,405,0.955,adversarial,negative_absent_plain,228,0,12,216,0,0.9473684210526315,0.0,0.0,0.05263157894736842,0.9473684210526315,0.0,0.47368421052631576,0.0,0.05263157894736842
base_yes_selected,prompt_token_pos,0.1,405,0.955,popular,all,3000,1213,109,1391,287,0.868,0.9175491679273827,0.8086666666666666,0.07266666666666667,0.9273333333333333,0.859673990077959,0.868,0.7412374743060757,0.44066666666666665
base_yes_selected,prompt_token_pos,0.1,405,0.955,popular,positive,1500,1213,0,0,287,0.8086666666666666,1.0,0.8086666666666666,0.0,0.0,0.8942130482860302,0.4043333333333333,0.0,0.8086666666666666
base_yes_selected,prompt_token_pos,0.1,405,0.955,popular,negative,1500,0,109,1391,0,0.9273333333333333,0.0,0.0,0.07266666666666667,0.9273333333333333,0.0,0.46366666666666667,0.0,0.07266666666666667
base_yes_selected,prompt_token_pos,0.1,405,0.955,popular,negative_related_present,980,0,92,888,0,0.9061224489795918,0.0,0.0,0.09387755102040816,0.9061224489795918,0.0,0.4530612244897959,0.0,0.09387755102040816
base_yes_selected,prompt_token_pos,0.1,405,0.955,popular,negative_absent_plain,520,0,17,503,0,0.9673076923076923,0.0,0.0,0.032692307692307694,0.9673076923076923,0.0,0.48365384615384616,0.0,0.032692307692307694
base_yes_selected,prompt_token_pos,0.1,405,0.955,random,all,3000,1213,49,1451,287,0.888,0.9611727416798732,0.8086666666666666,0.03266666666666666,0.9673333333333334,0.8783490224475018,0.888,0.7859563313526355,0.4206666666666667
base_yes_selected,prompt_token_pos,0.1,405,0.955,random,positive,1500,1213,0,0,287,0.8086666666666666,1.0,0.8086666666666666,0.0,0.0,0.8942130482860302,0.4043333333333333,0.0,0.8086666666666666
base_yes_selected,prompt_token_pos,0.1,405,0.955,random,negative,1500,0,49,1451,0,0.9673333333333334,0.0,0.0,0.03266666666666666,0.9673333333333334,0.0,0.4836666666666667,0.0,0.03266666666666666
base_yes_selected,prompt_token_pos,0.1,405,0.955,random,negative_related_present,840,0,41,799,0,0.9511904761904761,0.0,0.0,0.04880952380952381,0.9511904761904761,0.0,0.47559523809523807,0.0,0.04880952380952381
base_yes_selected,prompt_token_pos,0.1,405,0.955,random,negative_absent_plain,660,0,8,652,0,0.9878787878787879,0.0,0.0,0.012121212121212121,0.9878787878787879,0.0,0.49393939393939396,0.0,0.012121212121212121
base_yes_selected,prompt_token_pos,0.1,405,0.955,macro,all,9000,3643,377,4123,857,0.8628888888888889,0.9062189054726368,0.8095555555555556,0.08377777777777778,0.9162222222222223,0.8551643192488264,0.8628888888888889,0.72994221735158,0.44666666666666666
base_yes_selected,prompt_token_pos,0.1,405,0.955,macro,positive,4500,3643,0,0,857,0.8095555555555556,1.0,0.8095555555555556,0.0,0.0,0.8947562323468009,0.4047777777777778,0.0,0.8095555555555556
base_yes_selected,prompt_token_pos,0.1,405,0.955,macro,negative,4500,0,377,4123,0,0.9162222222222223,0.0,0.0,0.08377777777777778,0.9162222222222223,0.0,0.45811111111111114,0.0,0.08377777777777778
base_yes_selected,prompt_token_pos,0.1,405,0.955,macro,negative_related_present,3092,0,340,2752,0,0.890038809831824,0.0,0.0,0.10996119016817593,0.890038809831824,0.0,0.445019404915912,0.0,0.10996119016817593
base_yes_selected,prompt_token_pos,0.1,405,0.955,macro,negative_absent_plain,1408,0,37,1371,0,0.9737215909090909,0.0,0.0,0.026278409090909092,0.9737215909090909,0.0,0.48686079545454547,0.0,0.026278409090909092
all_selected,prompt_token_pos,0.25,2250,0.75,adversarial,all,3000,1216,210,1290,284,0.8353333333333334,0.85273492286115,0.8106666666666666,0.14,0.86,0.8311688311688311,0.8353333333333333,0.6714842862127484,0.47533333333333333
all_selected,prompt_token_pos,0.25,2250,0.75,adversarial,positive,1500,1216,0,0,284,0.8106666666666666,1.0,0.8106666666666666,0.0,0.0,0.8954344624447718,0.4053333333333333,0.0,0.8106666666666666
all_selected,prompt_token_pos,0.25,2250,0.75,adversarial,negative,1500,0,210,1290,0,0.86,0.0,0.0,0.14,0.86,0.0,0.43,0.0,0.14
all_selected,prompt_token_pos,0.25,2250,0.75,adversarial,negative_related_present,1272,0,199,1073,0,0.8435534591194969,0.0,0.0,0.15644654088050314,0.8435534591194969,0.0,0.42177672955974843,0.0,0.15644654088050314
all_selected,prompt_token_pos,0.25,2250,0.75,adversarial,negative_absent_plain,228,0,11,217,0,0.9517543859649122,0.0,0.0,0.04824561403508772,0.9517543859649122,0.0,0.4758771929824561,0.0,0.04824561403508772
all_selected,prompt_token_pos,0.25,2250,0.75,popular,all,3000,1218,109,1391,282,0.8696666666666667,0.9178598342125094,0.812,0.07266666666666667,0.9273333333333333,0.8616908383445349,0.8696666666666667,0.7443001632303099,0.44233333333333336
all_selected,prompt_token_pos,0.25,2250,0.75,popular,positive,1500,1218,0,0,282,0.812,1.0,0.812,0.0,0.0,0.8962472406181016,0.406,0.0,0.812
all_selected,prompt_token_pos,0.25,2250,0.75,popular,negative,1500,0,109,1391,0,0.9273333333333333,0.0,0.0,0.07266666666666667,0.9273333333333333,0.0,0.46366666666666667,0.0,0.07266666666666667
all_selected,prompt_token_pos,0.25,2250,0.75,popular,negative_related_present,980,0,92,888,0,0.9061224489795918,0.0,0.0,0.09387755102040816,0.9061224489795918,0.0,0.4530612244897959,0.0,0.09387755102040816
all_selected,prompt_token_pos,0.25,2250,0.75,popular,negative_absent_plain,520,0,17,503,0,0.9673076923076923,0.0,0.0,0.032692307692307694,0.9673076923076923,0.0,0.48365384615384616,0.0,0.032692307692307694
all_selected,prompt_token_pos,0.25,2250,0.75,random,all,3000,1219,48,1452,281,0.8903333333333333,0.9621152328334649,0.8126666666666666,0.032,0.968,0.8810986628117093,0.8903333333333333,0.790258737420365,0.42233333333333334
all_selected,prompt_token_pos,0.25,2250,0.75,random,positive,1500,1219,0,0,281,0.8126666666666666,1.0,0.8126666666666666,0.0,0.0,0.8966531813166605,0.4063333333333333,0.0,0.8126666666666666
all_selected,prompt_token_pos,0.25,2250,0.75,random,negative,1500,0,48,1452,0,0.968,0.0,0.0,0.032,0.968,0.0,0.484,0.0,0.032
all_selected,prompt_token_pos,0.25,2250,0.75,random,negative_related_present,840,0,40,800,0,0.9523809523809523,0.0,0.0,0.047619047619047616,0.9523809523809523,0.0,0.47619047619047616,0.0,0.047619047619047616
all_selected,prompt_token_pos,0.25,2250,0.75,random,negative_absent_plain,660,0,8,652,0,0.9878787878787879,0.0,0.0,0.012121212121212121,0.9878787878787879,0.0,0.49393939393939396,0.0,0.012121212121212121
all_selected,prompt_token_pos,0.25,2250,0.75,macro,all,9000,3653,367,4133,847,0.8651111111111112,0.9087064676616915,0.8117777777777778,0.08155555555555556,0.9184444444444444,0.8575117370892018,0.8651111111111112,0.7344121635692872,0.44666666666666666
all_selected,prompt_token_pos,0.25,2250,0.75,macro,positive,4500,3653,0,0,847,0.8117777777777778,1.0,0.8117777777777778,0.0,0.0,0.896111860664786,0.4058888888888889,0.0,0.8117777777777778
all_selected,prompt_token_pos,0.25,2250,0.75,macro,negative,4500,0,367,4133,0,0.9184444444444444,0.0,0.0,0.08155555555555556,0.9184444444444444,0.0,0.4592222222222222,0.0,0.08155555555555556
all_selected,prompt_token_pos,0.25,2250,0.75,macro,negative_related_present,3092,0,331,2761,0,0.8929495472186287,0.0,0.0,0.10705045278137128,0.8929495472186287,0.0,0.44647477360931437,0.0,0.10705045278137128
all_selected,prompt_token_pos,0.25,2250,0.75,macro,negative_absent_plain,1408,0,36,1372,0,0.9744318181818182,0.0,0.0,0.02556818181818182,0.9744318181818182,0.0,0.4872159090909091,0.0,0.02556818181818182
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,adversarial,all,3000,1211,210,1290,289,0.8336666666666667,0.8522167487684729,0.8073333333333333,0.14,0.86,0.8291680931187949,0.8336666666666667,0.6682607803640881,0.4736666666666667
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,adversarial,positive,1500,1211,0,0,289,0.8073333333333333,1.0,0.8073333333333333,0.0,0.0,0.8933972703799337,0.4036666666666667,0.0,0.8073333333333333
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,adversarial,negative,1500,0,210,1290,0,0.86,0.0,0.0,0.14,0.86,0.0,0.43,0.0,0.14
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,adversarial,negative_related_present,1272,0,199,1073,0,0.8435534591194969,0.0,0.0,0.15644654088050314,0.8435534591194969,0.0,0.42177672955974843,0.0,0.15644654088050314
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,adversarial,negative_absent_plain,228,0,11,217,0,0.9517543859649122,0.0,0.0,0.04824561403508772,0.9517543859649122,0.0,0.4758771929824561,0.0,0.04824561403508772
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,popular,all,3000,1213,109,1391,287,0.868,0.9175491679273827,0.8086666666666666,0.07266666666666667,0.9273333333333333,0.859673990077959,0.868,0.7412374743060757,0.44066666666666665
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,popular,positive,1500,1213,0,0,287,0.8086666666666666,1.0,0.8086666666666666,0.0,0.0,0.8942130482860302,0.4043333333333333,0.0,0.8086666666666666
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,popular,negative,1500,0,109,1391,0,0.9273333333333333,0.0,0.0,0.07266666666666667,0.9273333333333333,0.0,0.46366666666666667,0.0,0.07266666666666667
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,popular,negative_related_present,980,0,92,888,0,0.9061224489795918,0.0,0.0,0.09387755102040816,0.9061224489795918,0.0,0.4530612244897959,0.0,0.09387755102040816
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,popular,negative_absent_plain,520,0,17,503,0,0.9673076923076923,0.0,0.0,0.032692307692307694,0.9673076923076923,0.0,0.48365384615384616,0.0,0.032692307692307694
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,random,all,3000,1208,41,1459,292,0.889,0.967173738991193,0.8053333333333333,0.027333333333333334,0.9726666666666667,0.878865041833394,0.889,0.7891263836334087,0.41633333333333333
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,random,positive,1500,1208,0,0,292,0.8053333333333333,1.0,0.8053333333333333,0.0,0.0,0.8921713441654358,0.4026666666666667,0.0,0.8053333333333333
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,random,negative,1500,0,41,1459,0,0.9726666666666667,0.0,0.0,0.027333333333333334,0.9726666666666667,0.0,0.48633333333333334,0.0,0.027333333333333334
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,random,negative_related_present,840,0,34,806,0,0.9595238095238096,0.0,0.0,0.04047619047619048,0.9595238095238096,0.0,0.4797619047619048,0.0,0.04047619047619048
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,random,negative_absent_plain,660,0,7,653,0,0.9893939393939394,0.0,0.0,0.010606060606060607,0.9893939393939394,0.0,0.4946969696969697,0.0,0.010606060606060607
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,macro,all,9000,3632,360,4140,868,0.8635555555555555,0.9098196392785571,0.8071111111111111,0.08,0.92,0.8553933113518606,0.8635555555555556,0.7317889857713503,0.44355555555555554
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,macro,positive,4500,3632,0,0,868,0.8071111111111111,1.0,0.8071111111111111,0.0,0.0,0.8932611903590753,0.40355555555555556,0.0,0.8071111111111111
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,macro,negative,4500,0,360,4140,0,0.92,0.0,0.0,0.08,0.92,0.0,0.46,0.0,0.08
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,macro,negative_related_present,3092,0,325,2767,0,0.8948900388098319,0.0,0.0,0.10510996119016817,0.8948900388098319,0.0,0.44744501940491593,0.0,0.10510996119016817
base_yes_selected,prompt_token_pos,0.25,1013,0.8874444444444445,macro,negative_absent_plain,1408,0,35,1373,0,0.9751420454545454,0.0,0.0,0.024857954545454544,0.9751420454545454,0.0,0.4875710227272727,0.0,0.024857954545454544
all_selected,prompt_token_pos,0.5,4500,0.5,adversarial,all,3000,1217,173,1327,283,0.848,0.8755395683453238,0.8113333333333334,0.11533333333333333,0.8846666666666667,0.8422145328719723,0.8480000000000001,0.6978790489028438,0.4633333333333333
all_selected,prompt_token_pos,0.5,4500,0.5,adversarial,positive,1500,1217,0,0,283,0.8113333333333334,1.0,0.8113333333333334,0.0,0.0,0.8958410011041591,0.4056666666666667,0.0,0.8113333333333334
all_selected,prompt_token_pos,0.5,4500,0.5,adversarial,negative,1500,0,173,1327,0,0.8846666666666667,0.0,0.0,0.11533333333333333,0.8846666666666667,0.0,0.44233333333333336,0.0,0.11533333333333333
all_selected,prompt_token_pos,0.5,4500,0.5,adversarial,negative_related_present,1272,0,162,1110,0,0.8726415094339622,0.0,0.0,0.12735849056603774,0.8726415094339622,0.0,0.4363207547169811,0.0,0.12735849056603774
all_selected,prompt_token_pos,0.5,4500,0.5,adversarial,negative_absent_plain,228,0,11,217,0,0.9517543859649122,0.0,0.0,0.04824561403508772,0.9517543859649122,0.0,0.4758771929824561,0.0,0.04824561403508772
all_selected,prompt_token_pos,0.5,4500,0.5,popular,all,3000,1218,104,1396,282,0.8713333333333333,0.9213313161875946,0.812,0.06933333333333333,0.9306666666666666,0.8632175761871015,0.8713333333333333,0.7479515818631959,0.44066666666666665
all_selected,prompt_token_pos,0.5,4500,0.5,popular,positive,1500,1218,0,0,282,0.812,1.0,0.812,0.0,0.0,0.8962472406181016,0.406,0.0,0.812
all_selected,prompt_token_pos,0.5,4500,0.5,popular,negative,1500,0,104,1396,0,0.9306666666666666,0.0,0.0,0.06933333333333333,0.9306666666666666,0.0,0.4653333333333333,0.0,0.06933333333333333
all_selected,prompt_token_pos,0.5,4500,0.5,popular,negative_related_present,980,0,87,893,0,0.9112244897959184,0.0,0.0,0.08877551020408163,0.9112244897959184,0.0,0.4556122448979592,0.0,0.08877551020408163
all_selected,prompt_token_pos,0.5,4500,0.5,popular,negative_absent_plain,520,0,17,503,0,0.9673076923076923,0.0,0.0,0.032692307692307694,0.9673076923076923,0.0,0.48365384615384616,0.0,0.032692307692307694
all_selected,prompt_token_pos,0.5,4500,0.5,random,all,3000,1220,41,1459,280,0.893,0.9674861221252974,0.8133333333333334,0.027333333333333334,0.9726666666666667,0.883737776168055,0.893,0.7961712129489543,0.42033333333333334
